Column1	Column2	Column3
01:05	なり	可能なんや
01:06	なり	全然寝転ばしてくれへん
01:06	なり	いけたわ
01:07	なり	ねれそ？
01:07	みつきん	寝れそうかも
01:07	みつきん	ちゃれんじしてみる
01:07	なり	ちと気絶してた？
01:07	なり	うん
01:08	なり	いい子
01:08	みつきん	してたかも
01:08	なり	よしよし
01:08	みつきん	ありがとなりちゃん
01:08	みつきん	だいすき
01:08	なり	ううん！
01:08	みつきん	うれしい
01:08	なり	なりもゆうくんだあいすきだよ
01:08	なり	愛してる
01:09	なり	また今日も話そうねえ
01:09	なり	おやすみなさい、ちゅっ
06:07	なり	あかん！寝すぎたれ！！！
06:12	みつきん	気絶してる！！
06:12	みつきん	おはよーーーー
06:12	みつきん	ゴソゴソ用意なりちゃん
06:12	みつきん	すき
06:16	なり	が
06:16	なり	おはよおおおお
06:17	なり	ちゃんと気絶してる！なりもほぼ同時に寝たあ
06:17	なり	なりもすきーーーー
06:24	なり	あーー
06:24	なり	すき
06:24	なり	だいすき
06:24	なり	ゆうくんのことめっっちゃすき
06:32	みつきん	なーちゃんん
06:32	みつきん	かわいいなあ
06:32	なり	きゅんなった！
06:32	なり	すきーーー
06:40	みつきん	すき
06:40	みつきん	だいすきだよ
06:40	なり	うんん
06:40	なり	ありがとお
06:40	なり	あんま寝てないけど大丈夫？
06:44	みつきん	大丈夫〜
06:44	みつきん	仕事行ったらコーヒーのむう
06:45	なり	あい〜
06:45	なり	すき
07:05	みつきん	んふーー
07:05	なり	うわー
07:05	なり	ちとまってねええ
07:05	みつきん	えへへへへへ〜
07:05	みつきん	にやける
07:05	なり	えーなんで
07:05	みつきん	期待しちゃう
07:05	なり	電話はするので期待していいぜ
07:06	なり	タバコに行ってしまわれたので少し短くなるだけでーーー
07:06	みつきん	まじか
07:07	みつきん	少しでも話せたら嬉しいよねぇ
07:19	なり	☎ 通話時間 11:12
07:23	みつきん	☎ 通話時間 4:42
07:24	みつきん	愛してるぅ
07:24	なり	なりも愛してる
07:29	なり	あーー
07:29	なり	すき
07:29	なり	だいすき
07:31	みつきん	すきい
07:31	みつきん	えへへ
07:31	なり	にやけちゃうねえ
07:31	なり	うあー
07:32	なり	離したくないい
